5-137C	水	緑魔道士	5	FINAL FANTASY TACTICS A2: Grimoire of the Rift	FINAL FANTASY TACTICS A2: Grimoire of the Rift	ffa2	opus5/5-137C.png			opus5/aqua.html	&copy;2007 SQUARE ENIX CO.,LTD. All Rights Reserved.
5-138C	水	モーグリナイト	5	FINAL FANTASY TACTICS A2: Grimoire of the Rift	FINAL FANTASY TACTICS A2: Grimoire of the Rift	ffa2	opus5/5-138C.png				&copy;2007 SQUARE ENIX CO.,LTD. All Rights Reserved.
5-139C	水	リヴァイアサン	5	FINAL FANTASY IV(NINTENDO-DS)	FINAL FANTASY IV	ff4	opus5/5-139C.png			opus5/aqua.html	&copy;1991,2007 SQUARE ENIX CO., LTD. All Rights Reserved.
5-140C	水	漁師	5	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus5/5-140C.png				&copy; 2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
5-141H	水	レフィア	5	FINAL FANTASY III(PSP)	FINAL FANTASY III	ff3	opus5/5-141H.png			opus5/aqua.html	"&copy;1990,2011,2012 SQUARE ENIX CO., LTD. All Rights Reserved.
FINAL FANTASY III(PSP)"
5-142H	水	ローザ	5			ff4|AkiraOguro	opus5/5-142H.png				"&copy;1991 SQUARE ENIX CO., LTD. All Rights Reserved.
FINAL FANTASY Ⅳ"
5-143C	水	話術士	5	FINAL FANTASY TACTICS	FINAL FANTASY TACTICS	fft	opus5/5-143C.png			opus5/aqua.html	&copy;1997 SQUARE ENIX CO., LTD. All Rights Reserved.
5-144C	水	話術士	5	FINAL FANTASY TACTICS	FINAL FANTASY TACTICS	fft	opus5/5-144C.png				&copy;1997 SQUARE ENIX CO., LTD. All Rights Reserved.
5-145L	光	ヴァン	5	DISSIDIA FINAL FANTASY -Arcade-	DISSIDIA FINAL FANTASY -Arcade-	dffac	opus5/5-145L.png			opus5/shine.html	"&copy; 2015-2018 KOEI TECMO GAMES/SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
5-146H	光	ウォル	5	MOBIUS FINAL FANTASY	MOBIUS FINAL FANTASY	mobiusff	opus5/5-146H.png				&copy; 2015 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
5-147L	闇	エルドナーシュ	5	LORD of VERMILION	LORD of VERMILION	lordofv	opus5/5-147L.png			opus5/dark.html	&copy; 2007-2015 SQUARE ENIX CO., LTD. All Rights Reserved.
5-148H	闇	カムラナート	5	LORD of VERMILION	LORD of VERMILION	lordofv	opus5/5-148H.png			opus5/dark.html	&copy; 2007-2015 SQUARE ENIX CO., LTD. All Rights Reserved.
5-149S	火	アモダ	5	FINAL FANTASY XIII-2	FINAL FANTASY XIII-2	ff13-2	opus5/5-149S.png			opus5/fire.html	"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
5-150S	火	ノエル	5	FINAL FANTASY XIII-2	FINAL FANTASY XIII-2	ff13-2	opus5/5-150S.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
5-151S	火	レブロ	5	FINAL FANTASY XIII	FINAL FANTASY XIII	ff13	opus5/5-151S.png				"&copy;2009,2010 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
5-152S	氷	セラ	5	FINAL FANTASY XIII-2	FINAL FANTASY XIII-2	ff13-2	opus5/5-152S.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
5-153S	氷	モーグリ ［XIII-2］	5	FINAL FANTASY XIII-2	FINAL FANTASY XIII-2	ff13-2	opus5/5-153S.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
5-154S	氷	ユール	5	FINAL FANTASY XIII-2	FINAL FANTASY XIII-2	ff13-2	opus5/5-154S.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
5-155S	風	ヴァン	5	FINAL FANTASY XII	FINAL FANTASY XII	ff12	opus5/5-155S.png				"&copy;2006 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: Akihiko Yoshida"
5-156S	風	バルフレア	5	FINAL FANTASY XII	FINAL FANTASY XII	ff12	opus5/5-156S.png				"&copy;2006 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: Akihiko Yoshida"
5-157S	風	フラン	5	FINAL FANTASY XII	FINAL FANTASY XII	ff12	opus5/5-157S.png				"&copy;2006 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: Akihiko Yoshida"
5-158S	土	イダ	5	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus5/5-158S.png				&copy; 2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
5-159S	土	パパリモ	5	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus5/5-159S.png				&copy; 2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
5-160S	土	ミンフィリア	5	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus5/5-160S.png				&copy; 2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
5-161S	雷	アリゼー	5	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus5/5-161S.png				&copy; 2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
5-162S	雷	アルフィノ	5	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus5/5-162S.png				&copy; 2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
5-163S	雷	ウリエンジェ	5	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus5/5-163S.png				&copy; 2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
5-164S	水	アーシェ	5	FINAL FANTASY XII	FINAL FANTASY XII	ff12	opus5/5-164S.png				"&copy;2006 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: Akihiko Yoshida"
5-165S	水	ラーサー	5	FINAL FANTASY XII	FINAL FANTASY XII	ff12	opus5/5-165S.png				"&copy;2006 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: Akihiko Yoshida"
5-166S	水	ラスラ	5	FINAL FANTASY XII	FINAL FANTASY XII	ff12	opus5/5-166S.png				"&copy;2006 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: Akihiko Yoshida"
PR-025/3-022H	火	マキナ		FINAL FANTASY TYPE-0	FINAL FANTASY零式	ff0	pr/3-022H.png		◯		"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
PR-026/4-037H	氷	セラ		FINAL FANTASY XIII-2	FINAL FANTASY XIII-2	ff13-2	pr/4-037H.png		◯		"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
PR-027/5-116H	雷	ライトニング		DISSIDIA FINAL FANTASY -Arcade-	DISSIDIA FINAL FANTASY -Arcade-	dffac	pr/5-116H.png		◯		"&copy; 2015-2018 KOEI TECMO GAMES/SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
PR-028	光	ウォーリアオブライト		FINAL FANTASY	FINAL FANTASY	ff1	pr/PR-028.png		○		"&copy;1987 SQUARE ENIX CO., LTD. All Rights Reserved.
IMAGE ILLUSTRATION: &copy;1987 YOSHITAKA AMANO"
PR-029/4-075H	土	ヴィンセント		DIRGE OF CERBERUS	DIRGE OF CERBERUS	dcff7	pr/4-075H.png		◯		"&copy;2006 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-001C	火	ウォード	6	PICTLOGICA FINAL FANTASY	PICTLOGICA FINAL FANTASY	p_ffne	opus6/6-001C.png				&copy;SQUARE ENIX CO., LTD. Developed by Jupiter.
6-002L	火	ガーランド	6	DISSIDIA FINAL FANTASY -Arcade-	DISSIDIA FINAL FANTASY -Arcade-	dffac	opus6/6-002L.png				"&copy;2015-2018 KOEI TECMO GAMES/SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-003H	火	ガイ	6			ff2|ToshitakaMatsuda	opus6/6-003H.png				&copy;1988,2012 SQUARE ENIX CO., LTD. All Rights Reserved.FINAL FANTASY II
6-004C	火	キロス	6	PICTLOGICA FINAL FANTASY	PICTLOGICA FINAL FANTASY	p_ffne	opus6/6-004C.png				&copy;SQUARE ENIX CO., LTD. Developed by Jupiter.
6-005C	火	幻術士	6	FINAL FANTASY TACTICS A2: Grimoire of the Rift	FINAL FANTASY TACTICS A2: Grimoire of the Rift	ffa2	opus6/6-005C.png			opus6/fire.html	&copy;2007 SQUARE ENIX CO.,LTD. All Rights Reserved.
6-006C/1-011C	火	幻術師	6	FINAL FANTASY III (NINTENDO-DS)	FINAL FANTASY III	ff3	opus6/6-006C.png			opus6/fire.html	"&copy;1990,2006 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: Akihiko Yoshida"
6-007R	火	コーネリア	6	FINAL FANTASY XI	FINAL FANTASY XI	ff11	opus6/6-007R.png				&copy;2002-2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-008C	火	ゴブリン	6	THEATRHYTHM FINAL FANTASY	THEATRHYTHM FINAL FANTASY	t_ff	opus6/6-008C.png				"&copy;2012 SQUARE ENIX CO., LTD. All Rights Reserved.
Developed by indieszero Co., Ltd."
6-009R	火	シド ［XI］	6	FINAL FANTASY XI	FINAL FANTASY XI	ff11	opus6/6-009R.png				&copy;2002-2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-010H	火	朱雀のルシ セツナ	6			ff0|RobertoFerrari	opus6/6-010H.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
FINAL FANTASY TYPE-0"
6-011C	火	朱雀兵	6	FINAL FANTASY TYPE-0	FINAL FANTASY零式	ff0	opus6/6-011C.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-012R	火	ゼル	6	DISSIDIA FINAL FANTASY OPERA OMNIA	DISSIDIA FINAL FANTASY OPERA OMNIA	dffoo	opus6/6-012R.png			opus6/fire.html	"&copy;KOEI TECMO GAMES/SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-013R	火	セルフィ	6	PICTLOGICA FINAL FANTASY	PICTLOGICA FINAL FANTASY	p_ffne	opus6/6-013R.png				&copy;SQUARE ENIX CO., LTD. Developed by Jupiter.
6-014C	火	戦士	6	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus6/6-014C.png				&copy;2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-015C	火	ソルジャー	6	FINAL FANTASY TACTICS A2: Grimoire of the Rift	FINAL FANTASY TACTICS A2: Grimoire of the Rift	ffa2	opus6/6-015C.png				&copy;2007 SQUARE ENIX CO.,LTD. All Rights Reserved.
6-016H	火	ダークロード	6	FFCC My Life as a King	FFCC My Life as a King	mylifeasaking	opus6/6-016H.png			opus6/fire.html	&copy;2008 SQUARE ENIX CO., LTD. All Rights Reserved.
6-017C	火	バハムート	6	DISSIDIA FINAL FANTASY -Arcade-	DISSIDIA FINAL FANTASY -Arcade-	dffac	opus6/6-017C.png				"&copy;2015-2018 KOEI TECMO GAMES/SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-018R	火	バハムート改	6	MOBIUS FINAL FANTASY	MOBIUS FINAL FANTASY	mobiusff	opus6/6-018R.png			opus6/fire.html	"&copy;2015 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
MOBIUS FINAL FANTASY"
6-019L	火	フリオニール	6			ff2|ToshitakaMatsuda	opus6/6-019L.png				"&copy;1988,2012 SQUARE ENIX CO., LTD. All Rights Reserved.
FINAL FANTASY II"
6-020H	火	モンブラン	6			ffa2|RyomaIto	opus6/6-020H.png			opus6/fire.html	"&copy;2007 SQUARE ENIX CO.,LTD. All Rights Reserved.
FINAL FANTASY TACTICS A2: Grimoire of the Rift"
6-021R	火	ルブルムドラゴン	6	FINAL FANTASY VIII	FINAL FANTASY VIII	ff8	opus6/6-021R.png				"&copy;1999 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-022R	氷	イゼル	6	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus6/6-022R.png				&copy;2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-023R	氷	エミナ	6			ff0|RobertoFerrari	opus6/6-023R.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
FINAL FANTASY TYPE-0"
6-024C	氷	学者	6	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus6/6-024C.png				&copy;2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-025R	氷	カヅサ	6			ff0|RobertoFerrari	opus6/6-025R.png			opus6/ice.html	"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
FINAL FANTASY TYPE-0"
6-026C	氷	吟遊詩人	6	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus6/6-026C.png				&copy;2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-027L	氷	クジャ	6	DISSIDIA FINAL FANTASY -Arcade-	DISSIDIA FINAL FANTASY -Arcade-	dffac	opus6/6-027L.png			opus6/ice.html	"&copy;2015-2018 KOEI TECMO GAMES/SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-028H	氷	クラサメ	6			ff0|RobertoFerrari	opus6/6-028H.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
FINAL FANTASY TYPE-0"
6-029C	氷	グラシャラボラス	6	FINAL FANTASY VIII	FINAL FANTASY VIII	ff8	opus6/6-029C.png				"&copy;1999 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-030C	氷	軍用クァール	6	FINAL FANTASY TYPE-0	FINAL FANTASY零式	ff0	opus6/6-030C.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-031C	氷	召喚士	6	FINAL FANTASY TACTICS A2: Grimoire of the Rift	FINAL FANTASY TACTICS A2: Grimoire of the Rift	ffa2	opus6/6-031C.png			opus6/ice.html	&copy;2007 SQUARE ENIX CO., LTD. All Rights Reserved.
6-032C/1-040C	氷	召喚士	6	FINAL FANTASY TACTICS	FINAL FANTASY TACTICS	fft	opus6/6-032C.png			opus6/ice.html	&copy;1997 SQUARE ENIX CO., LTD. All Rights Reserved.
6-033H	氷	スコール	6	FINAL FANTASY VIII	FINAL FANTASY VIII	ff8	opus6/6-033H.png			opus6/ice.html	"&copy;1999 SQUARE ENIX CO., LTD. All Rights Reserved.
IMAGE ILLUSTRATION:&copy;1999 YOSHITAKA AMANO"
6-034R	氷	スノウ	6	THEATRHYTHM FINAL FANTASY	THEATRHYTHM FINAL FANTASY	t_ff	opus6/6-034R.png				&copy;2012 SQUARE ENIX CO., LTD. All Rights Reserved.Developed by indieszero Co., Ltd.
6-035R	氷	スノージャイアント	6	FINAL FANTASY TYPE-0	FINAL FANTASY零式	ff0	opus6/6-035R.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-036C	氷	セリス	6	DISSIDIA FINAL FANTASY OPERA OMNIA	DISSIDIA FINAL FANTASY OPERA OMNIA	dffoo	opus6/6-036C.png				"&copy;KOEI TECMO GAMES/SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-037C	氷	突撃兵	6	FINAL FANTASY TYPE-0	FINAL FANTASY零式	ff0	opus6/6-037C.png			opus6/ice.html	"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-038R	氷	ハーデス	6	MOBIUS FINAL FANTASY	MOBIUS FINAL FANTASY	mobiusff	opus6/6-038R.png			opus6/ice.html	"&copy;2015 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
MOBIUS FINAL FANTASY"
6-039H	氷	ボーゲン	6	FINAL FANTASY II	FINAL FANTASY II	ff2	opus6/6-039H.png				"&copy;1988,2012 SQUARE ENIX CO., LTD. All Rights Reserved.
IMAGE ILLUSTRATION:&copy;1988 YOSHITAKA AMANO"
6-040H	氷	ラグナ	6	FINAL FANTASY VIII	FINAL FANTASY VIII	ff8	opus6/6-040H.png				"&copy;1999 SQUARE ENIX CO., LTD. All Rights Reserved.
IMAGE ILLUSTRATION:&copy;1999 YOSHITAKA AMANO"
6-041L	氷	リノア	6	FINAL FANTASY VIII	FINAL FANTASY VIII	ff8	opus6/6-041L.png			opus6/ice.html	"&copy;1999 SQUARE ENIX CO., LTD. All Rights Reserved.
IMAGE ILLUSTRATION:&copy;1999 YOSHITAKA AMANO"
6-042C	氷	ロック	6	THEATRHYTHM FINAL FANTASY	THEATRHYTHM FINAL FANTASY	t_ff	opus6/6-042C.png				&copy;2012 SQUARE ENIX CO., LTD. All Rights Reserved.Developed by indieszero Co., Ltd.
6-043C/1-068C	風	幻術師	6	FINAL FANTASY III (NINTENDO-DS)	FINAL FANTASY III	ff3	opus6/6-043C.png			opus6/wind.html	"&copy;1990,2006 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: Akihiko Yoshida"
6-044L	風	ジタン	6	DISSIDIA FINAL FANTASY -Arcade-	DISSIDIA FINAL FANTASY -Arcade-	dffac	opus6/6-044L.png			opus6/wind.html	"&copy;2015-2018 KOEI TECMO GAMES/SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-045H	風	シド ［II］	6	FINAL FANTASY II	FINAL FANTASY II	ff2	opus6/6-045H.png				"&copy;1988,2012 SQUARE ENIX CO., LTD. All Rights Reserved.
IMAGE ILLUSTRATION:&copy;1988 YOSHITAKA AMANO"
6-046C	風	シド・ヘイズ	6	THEATRHYTHM FINAL FANTASY	THEATRHYTHM FINAL FANTASY	t_ff	opus6/6-046C.png				"&copy;2012 SQUARE ENIX CO., LTD. All Rights Reserved.
Developed by indieszero Co., Ltd."
6-047C	風	白魔道士	6	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus6/6-047C.png				&copy;2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-048C	風	シンラ	6	FINAL FANTASY X-2	FINAL FANTASY X-2	ff10-2	opus6/6-048C.png				"&copy;2003,2005 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-049C	風	ズー	6	THEATRHYTHM FINAL FANTASY CURTAIN CALL	THEATRHYTHM FINAL FANTASY CURTAIN CALL	t_ffcc	opus6/6-049C.png				"&copy;2014 SQUARE ENIX CO., LTD. All Rights Reserved.
Developed by indieszero Co., Ltd."
6-050C	風	チョコボ	6	THEATRHYTHM FINAL FANTASY	THEATRHYTHM FINAL FANTASY	t_ff	opus6/6-050C.png				"&copy;2012 SQUARE ENIX CO., LTD. All Rights Reserved.
Developed by indieszero Co., Ltd."
6-051C	風	チョコボ&モーグリ	6	MOBIUS FINAL FANTASY	MOBIUS FINAL FANTASY	mobiusff	opus6/6-051C.png				"&copy;2015 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
MOBIUS FINAL FANTASY"
6-052R	風	ディアボロス	6	FINAL FANTASY VIII	FINAL FANTASY VIII	ff8	opus6/6-052R.png			opus6/wind.html	"&copy;1999 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-053R	風	パイン	6	FINAL FANTASY X-2	FINAL FANTASY X-2	ff10-2	opus6/6-053R.png				"&copy;2003,2005 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-054R	風	風神	6	DISSIDIA FINAL FANTASY OPERA OMNIA	DISSIDIA FINAL FANTASY OPERA OMNIA	dffoo	opus6/6-054R.png				"&copy;KOEI TECMO GAMES/SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-055C	風	風水士	6	FINAL FANTASY TACTICS A2: Grimoire of the Rift	FINAL FANTASY TACTICS A2: Grimoire of the Rift	ffa2	opus6/6-055C.png				&copy;2007 SQUARE ENIX CO.,LTD. All Rights Reserved.
6-056H	風	ポール	6	FINAL FANTASY II	FINAL FANTASY II	ff2	opus6/6-056H.png				"&copy;1988,2012 SQUARE ENIX CO., LTD. All Rights Reserved.
IMAGE ILLUSTRATION:&copy;1988 YOSHITAKA AMANO"
6-057L	風	マリア	6			ff2|ToshitakaMatsuda	opus6/6-057L.png				"&copy;1988,2012 SQUARE ENIX CO., LTD. All Rights Reserved.
FINAL FANTASY II"
6-058R	風	モーグリ ［XI］	6	FINAL FANTASY XI	FINAL FANTASY XI	ff11	opus6/6-058R.png				&copy;2002-2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-059R	風	ヨクリュウ	6	FINAL FANTASY TYPE-0	FINAL FANTASY零式	ff0	opus6/6-059R.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-060H	風	ラザフォード	6			ffa2|RyomaIto	opus6/6-060H.png				"&copy;2007 SQUARE ENIX CO.,LTD. All Rights Reserved.
FINAL FANTASY TACTICS A2: Grimoire of the Rift"
6-061C	風	ラプター	6	FINAL FANTASY TACTICS A2: Grimoire of the Rift	FINAL FANTASY TACTICS A2: Grimoire of the Rift	ffa2	opus6/6-061C.png				&copy;2007 SQUARE ENIX CO.,LTD. All Rights Reserved.
6-062R	風	リュック	6	FINAL FANTASY X-2	FINAL FANTASY X-2	ff10-2	opus6/6-062R.png			opus6/wind.html	"&copy;2003,2005 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-063H	風	レオンハルト	6			ff2|ToshitakaMatsuda	opus6/6-063H.png			opus6/wind.html	"&copy;1988,2012 SQUARE ENIX CO., LTD. All Rights Reserved.
FINAL FANTASY II"
6-064H	土	アジドマルジド	6	FINAL FANTASY XI	FINAL FANTASY XI	ff11	opus6/6-064H.png				&copy;2002-2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-065C	土	暗黒騎士	6	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus6/6-065C.png				&copy;2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-066H	土	ウォーリアオブライト	6	DISSIDIA FINAL FANTASY -Arcade-	DISSIDIA FINAL FANTASY -Arcade-	dffac	opus6/6-066H.png				"&copy;2015-2018 KOEI TECMO GAMES/SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-067R	土	エピタフ	6	FFCC My Life as a King	FFCC My Life as a King	mylifeasaking	opus6/6-067R.png				&copy;2008 SQUARE ENIX CO., LTD. All Rights Reserved.
6-068C	土	学者	6	FINAL FANTASY TACTICS A2: Grimoire of the Rift	FINAL FANTASY TACTICS A2: Grimoire of the Rift	ffa2	opus6/6-068C.png				&copy;2007 SQUARE ENIX CO., LTD. All Rights Reserved.
6-069C	土	機工士	6	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus6/6-069C.png				&copy;2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-070C	土	巨人	6	THEATRHYTHM FINAL FANTASY	THEATRHYTHM FINAL FANTASY	t_ff	opus6/6-070C.png				"&copy;2012 SQUARE ENIX CO., LTD. All Rights Reserved.
Developed by indieszero Co., Ltd."
6-071H	土	クルル ［XIV］	6	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus6/6-071H.png				&copy;2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-072C	土	ケットシー ［XIV］	6	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus6/6-072C.png				&copy;2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-073C/1-105C	土	幻術師	6	FINAL FANTASY III (NINTENDO-DS)	FINAL FANTASY III	ff3	opus6/6-073C.png			opus6/earth.html	"&copy;1990,2006 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: Akihiko Yoshida"
6-074C	土	サボテンダー	6	FINAL FANTASY VIII	FINAL FANTASY VIII	ff8	opus6/6-074C.png				"&copy;1999 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-075R	土	タイタン	6	MOBIUS FINAL FANTASY	MOBIUS FINAL FANTASY	mobiusff	opus6/6-075R.png			opus6/earth.html	"&copy;2015 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
MOBIUS FINAL FANTASY"
6-076C	土	パブロフ	6	FFCC My Life as a King	FFCC My Life as a King	mylifeasaking	opus6/6-076C.png				&copy;2008 SQUARE ENIX CO., LTD. All Rights Reserved.
6-077R	土	ヒュー＝ユルグ	6	FFCC My Life as a King	FFCC My Life as a King	mylifeasaking	opus6/6-077R.png				&copy;2008 SQUARE ENIX CO., LTD. All Rights Reserved.
6-078R	土	マート	6	FINAL FANTASY XI	FINAL FANTASY XI	ff11	opus6/6-078R.png				&copy;2002-2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-079L	土	ミンフィリア	6	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus6/6-079L.png				&copy;2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-080R	土	ムシュフシュ	6	FINAL FANTASY TYPE-0	FINAL FANTASY零式	ff0	opus6/6-080R.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
CHARACTER DESIGN: TETSUYA NOMURA"
6-081R	土	モーグリ兄弟	6	FFCC My Life as a King	FFCC My Life as a King	mylifeasaking	opus6/6-081R.png				&copy;2008 SQUARE ENIX CO., LTD. All Rights Reserved.
6-082C	土	モンク	6	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus6/6-082C.png				&copy;2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-083H	土	ヤ・シュトラ	6	FINAL FANTASY XIV	FINAL FANTASY XIV	ff14	opus6/6-083H.png			opus6/earth.html	&copy;2010 - 2018 SQUARE ENIX CO., LTD. All Rights Reserved.
6-084L	土	レオ	6	FFCC My Life as a King	FFCC My Life as a King	mylifeasaking	opus6/6-084L.png			opus6/earth.html	&copy;2008 SQUARE ENIX CO., LTD. All Rights Reserved.
6-085C	雷	アルシド	6	FINAL FANTASY TACTICS A2: Grimoire of the Rift	FINAL FANTASY TACTICS A2: Grimoire of the Rift	ffa2	opus6/6-085C.png				&copy;2007 SQUARE ENIX CO.,LTD. All Rights Reserved.
6-086H	雷	アレシア・アルラシア	6			ff0|RobertoFerrari	opus6/6-086H.png				"&copy;2011 SQUARE ENIX CO., LTD. All Rights Reserved.
FINAL FANTASY TYPE-0"
6-087R	雷	イデア	6	THEATRHYTHM FINAL FANTASY CURTAIN CALL	THEATRHYTHM FINAL FANTASY CURTAIN CALL	t_ffcc	opus6/6-087R.png			opus6/thunder.html	"&copy;2014 SQUARE ENIX CO., LTD. All Rights Reserved.
Developed by indieszero Co., Ltd."
